player_name,age,height_cm,weight_kg,weak_foot,skill_moves,international_reputation,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_reactions,movement_balance,power_shot_power,power_jumping,power_stamina,power_strength,power_long_shots,mentality_aggression,mentality_interceptions,mentality_positioning,mentality_vision,mentality_penalties,mentality_composure,defending_marking_awareness,defending_standing_tackle,defending_sliding_tackle,work_rate_attacking,work_rate_defensive,Score,Ranking
Flavio B-J-Nazinho_261531,-3.6031042128603104,0.2261640798226164,1.4434589800443458,-0.9201773835920177,-0.6341463414634146,-0.082039911308204,1.8159645232815964,-11.292682926829269,-2.4656319290465634,-3.385809312638581,3.022172949002217,-3.5521064301552108,1.6585365853658536,-8.909090909090908,-5.6208425720620845,-2.0509977827050996,-10.662971175166296,-4.019955654101995,-7.9157427937915745,-4.713968957871397,0.8337028824833703,-3.5232815964523283,2.3082039911308203,1.3082039911308203,-2.7982261640798227,-2.0554323725055434,0.2682926829268293,-21.583148558758314,-3.532150776053215,-2.268292682926829,-4.323725055432372,-11.46119733924612,-4.611973392461198,3.2283813747228383,-4.008869179600887,-10.456762749445677,-4.822616407982261,-7.175166297117516,4.725055432372505,3.838137472283814,3.2261640798226163,-0.270509977827051,-0.0066518847006651885,425.19999999999993,405
Rodrigo Martins-Gomes_259170,-4.434589800443459,-5.614190687361419,-4.434589800443459,0.29490022172949004,-0.7317073170731707,-0.10199556541019955,1.1286031042128604,2.4478935698447892,-3.565410199556541,-0.4745011086474501,-13.470066518847007,-11.146341463414634,-3.713968957871397,3.9246119733924614,-3.2439024390243905,-4.201773835920178,-2.4988913525498893,-0.6496674057649667,-0.14412416851441243,-3.199556541019956,-7.139689578713969,-0.6430155210643016,1.06430155210643,1.1552106430155211,1.869179600886918,4.241685144124168,-5.075388026607539,2.328159645232816,-3.4057649667405765,-7.421286031042128,-13.28381374722838,0.2682926829268293,-13.097560975609756,-10.713968957871398,4.25720620842572,-0.6164079822616408,0.2727272727272727,-2.6297117516629713,-16.8980044345898,-13.638580931263858,-17.56319290465632,-0.270509977827051,-0.0066518847006651885,425.0,406
Bruno Rafael-R-Do-Nascimento_238079,-0.6452328159645233,-3.0509977827050996,-1.778270509977827,1.6940133037694014,0.7361419068736141,-0.13968957871396895,7.4323725055432375,1.1152993348115299,-9.317073170731707,1.3924611973392462,-19.29268292682927,-7.443458980044346,-1.2394678492239468,4.8470066518847,-5.0554323725055434,-12.69179600886918,-2.42350332594235,2.5365853658536586,-11.15521064301552,-11.505543237250555,-14.60310421286031,-0.2549889135254989,7.787139689578714,7.463414634146342,7.507760532150776,-10.01330376940133,1.1906873614190687,-6.822616407982261,3.5543237250554323,-0.4789356984478936,-8.674057649667406,0.28159645232815966,-17.15077605321508,-19.906873614190687,-1.4878048780487805,-6.2439024390243905,0.9866962305986696,-7.725055432372505,-16.554323725055433,-26.188470066518846,-20.47228381374723,-0.6208425720620843,-0.18181818181818182,424.99999999999994,407
Abdoulaye Ba_204826,2.161862527716186,5.396895787139689,1.3636363636363635,-0.05543237250554324,-1.1662971175166297,-0.1419068736141907,-15.71840354767184,-9.98669623059867,-8.290465631929047,-13.738359201773836,2.2749445676274944,3.549889135254989,-12.558758314855876,-18.181818181818183,3.17960088691796,-5.277161862527716,-12.004434589800443,-18.11529933481153,-11.733924611973393,3.0776053215077606,-10.356984478935699,-9.767184035476719,-17.186252771618626,-15.01330376940133,-19.980044345898005,-4.7560975609756095,-21.83370288248337,-4.498891352549889,6.35920177383592,-4.425720620842572,5.878048780487805,-3.4478935698447892,3.9556541019955653,4.481152993348116,-19.944567627494457,-10.053215077605321,4.044345898004434,-1.270509977827051,2.9379157427937916,1.1552106430155211,-0.8514412416851441,-2.270509977827051,-0.2660753880266075,424.8,408
Leandro Andrade-Silva_259771,-1.4656319290465631,2.7671840354767183,2.3968957871396896,0.21507760532150777,-0.11086474501108648,-0.026607538802660754,-3.58980044345898,-12.995565410199557,-10.503325942350333,-13.607538802660754,4.352549889135255,1.0509977827050998,-12.47450110864745,-14.532150776053214,1.0598669623059866,-7.931263858093127,-7.090909090909091,-20.623059866962308,-18.658536585365855,-11.512195121951219,-10.390243902439025,-11.835920177383592,-5.181818181818182,-2.5365853658536586,-8.252771618625276,-1.507760532150776,-1.7649667405764966,-12.161862527716186,1.9800443458980044,-1.312638580931264,2.458980044345898,-14.634146341463415,-1.7450110864745012,6.1086474501108645,-15.006651884700664,-12.403547671840355,-5.14190687361419,-9.556541019955654,5.14190687361419,3.800443458980044,4.0022172949002215,0.03991130820399113,0.08425720620842572,424.4000000000001,409
Trova Boni_241946,-2.9002217294900223,1.6208425720620843,2.567627494456763,0.21507760532150777,-0.10199556541019955,-0.022172949002217297,-8.93569844789357,-11.886917960088692,-7.565410199556541,-8.490022172949002,2.022172949002217,0.2793791574279379,-13.19068736141907,-12.900221729490022,-1.476718403547672,-3.940133037694013,-11.57871396895787,-10.547671840354766,-10.252771618625276,-9.791574279379157,-3.7915742793791574,-6.658536585365853,-6.419068736141907,-11.560975609756097,-7.88470066518847,-6.0842572062084255,-4.900221729490022,-9.356984478935699,-4.7272727272727275,-8.851441241685144,2.802660753880266,-12.430155210643015,3.713968957871397,2.16629711751663,-13.900221729490022,-9.8980044345898,-11.29490022172949,-11.383592017738358,2.6075388026607538,2.882483370288248,2.2283813747228383,0.03991130820399113,0.08425720620842572,424.2,410
Sana Dafa-Gomes_263898,-0.9290465631929047,0.7671840354767184,-0.44789356984478934,0.0,0.0,0.0,0.8980044345898004,-9.42128603104213,-4.747228381374723,-1.334811529933481,2.354767184035477,-0.9024390243902439,0.6008869179600886,-10.968957871396896,-3.1197339246119733,-4.651884700665189,-10.053215077605321,-0.7583148558758315,-3.3968957871396896,-2.7472283813747227,-11.738359201773836,-1.8226164079822615,0.5210643015521065,0.8824833702882483,-0.07982261640798226,-5.773835920177383,1.5764966740576496,-9.16629711751663,-0.8203991130820399,-1.3237250554323725,-2.7738359201773837,-10.288248337028826,1.6496674057649667,3.2638580931263856,-5.279379157427938,-8.19290465631929,-2.470066518847007,-8.93569844789357,1.3725055432372506,3.6895787139689578,5.195121951219512,0.07982261640798226,0.16851441241685144,422.4000000000001,411
Lazar Rosic_235002,1.523281596452328,2.860310421286031,2.631929046563193,0.0975609756097561,-0.5277161862527716,-0.057649667405764965,-7.971175166297117,-12.16629711751663,-5.942350332594235,-8.30820399113082,6.2682926829268295,2.6895787139689578,-12.476718403547672,-14.252771618625276,4.656319290465632,-0.48337028824833705,-8.971175166297117,-9.687361419068736,-13.42350332594235,-9.598669623059868,0.5432372505543237,-8.093126385809313,-6.314855875831485,-9.585365853658537,-9.911308203991132,-0.2394678492239468,-10.86031042128603,-10.904656319290465,0.24611973392461198,-10.379157427937916,6.5676274944567625,-13.847006651884701,5.0554323725055434,5.631929046563193,-12.749445676274945,-11.24390243902439,-3.7583148558758315,0.12416851441241686,6.110864745011087,6.381374722838138,6.425720620842572,-0.31042128603104213,-0.09090909090909091,422.4,412
Jefferson Pessanha-Agostinho_256893,-1.2084257206208426,2.567627494456763,3.212860310421286,-0.15299334811529933,-0.10643015521064302,-0.024390243902439025,-5.430155210643015,3.631929046563193,-8.35920177383592,-3.203991130820399,-11.971175166297117,0.9512195121951219,-12.69179600886918,4.762749445676275,3.835920177383592,-6.52549889135255,3.1352549889135255,-2.16629711751663,-7.184035476718403,-7.070953436807096,-8.853658536585366,-3.2572062084257207,-8.627494456762749,-3.0399113082039912,-3.2993348115299335,-1.3215077605321508,-15.203991130820398,2.811529933481153,-7.396895787139689,-6.263858093126386,6.113082039911308,2.42350332594235,-4.159645232815964,-17.27937915742794,1.328159645232816,-6.370288248337029,4.70509977827051,-2.4168514412416853,-11.587583148558759,-14.875831485587582,-16.620842572062084,0.03991130820399113,-0.35033259423503327,422.00000000000006,413
Miguel Angelo-Moreira-Magalhaes_240882,-0.1973392461197339,-1.629711751662971,-5.337028824833703,0.2328159645232816,0.0,0.0,1.2239467849223946,-8.904656319290465,-3.5343680709534366,-1.6629711751662972,1.975609756097561,-4.425720620842572,0.5676274944567627,-8.966740576496674,-8.926829268292684,-3.0643015521064303,-6.984478935698448,-2.4301552106430155,-4.725055432372505,-3.0886917960088693,-8.0509977827051,-3.9246119733924614,1.8802660753880267,0.8980044345898004,4.556541019955654,-1.4212860310421287,6.310421286031042,-11.217294900221729,2.1330376940133036,0.9822616407982262,-9.616407982261642,-11.385809312638582,-3.529933481152993,1.4434589800443458,-0.43902439024390244,-6.611973392461198,-4.709534368070954,-3.5476718403547673,2.951219512195122,3.3015521064301554,3.4279379157427936,0.03991130820399113,0.08425720620842572,420.9999999999999,414
