player,age,g,gs,mp,fg_perc,3p_perc,2p_perc,efg_perc,ft_perc,orb,drb,trb,ast,stl,blk,tov,pf,Score,Ranking
Kyrie Irving,10.486646884272997,-6.142433234421365,43.22848664688427,27.798219584569733,0.5281899109792285,0.6706231454005934,0.6231454005934718,0.655786350148368,0.9495548961424333,-1.0652818991097923,0.6112759643916914,0.33827893175074186,6.646884272997033,0.32344213649851633,0.3293768545994065,1.0,1.2878338278931751,42.56480000000001,83
Royce O'Neale,8.626112759643917,33.931750741839764,29.8486646884273,15.118694362017804,0.05934718100890208,0.8130563798219584,0.01483679525222552,0.33827893175074186,0.2997032640949555,-0.6409495548961425,2.314540059347181,1.6973293768545994,2.516320474777448,1.0148367952522255,1.0771513353115727,0.5519287833827893,3.112759643916914,42.4006,84
Grayson Allen,2.8605341246290803,24.329376854599406,63.66172106824926,4.121661721068249,0.314540059347181,0.8902077151335311,0.33827893175074186,0.7002967359050445,0.9851632047477745,-0.4688427299703264,-3.1513353115727,-3.6676557863501484,-1.7982195845697329,0.7359050445103857,-0.4421364985163205,-1.0504451038575668,-1.0801186943620178,42.34659999999999,85
Anthony Davis,8.6053412462908,-15.572700296735905,30.863501483679524,20.05637982195846,0.884272997032641,0.09495548961424333,0.771513353115727,0.7240356083086054,0.5222551928783383,7.548961424332345,16.578635014836795,21.881305637982194,-1.0237388724035608,0.798219584569733,3.5341246290801185,1.7982195845697329,1.3738872403560831,42.27320000000001,86
Terry Rozier,7.0385756676557865,2.7863501483679527,50.002967359050444,24.023738872403563,0.1543026706231454,0.37388724035608306,0.1572700296735905,0.10089020771513353,0.744807121661721,0.14836795252225518,0.5400593471810089,-0.0830860534124629,7.3916913946587535,1.7032640949554896,0.3086053412462908,3.0,0.4599406528189911,42.123000000000005,87
Damian Lillard,16.272997032640948,-10.415430267062314,38.8160237388724,25.480712166172108,0.41839762611275966,0.6261127596439169,0.6706231454005934,0.6053412462908012,0.9851632047477745,-0.5222551928783383,2.091988130563798,1.2551928783382789,13.664688427299703,0.42136498516320475,-0.18100890207715134,6.118694362017804,-0.26409495548961426,42.097199999999994,88
Jerami Grant,7.43026706231454,3.106824925816024,49.76557863501483,24.955489614243323,0.7893175074183977,1.4629080118694362,0.5222551928783383,0.7596439169139466,1.1186943620178043,0.9258160237388724,2.620178041543027,1.6913946587537092,0.8160237388724035,1.5578635014836795,3.1869436201780417,3.3026706231454006,3.0237388724035608,41.93319999999998,89
Jamal Murray,-1.8308605341246291,7.379821958456973,52.795252225519285,17.448071216617212,0.18694362017804153,0.9554896142433235,-0.26112759643916916,0.228486646884273,0.8130563798219584,-0.26409495548961426,0.3264094955489614,-0.5608308605341247,10.973293768545995,1.8516320474777448,-0.6973293768545994,3.5756676557863503,-0.7210682492581603,41.9232,90
Jalen Williams,-14.142433234421365,30.412462908011868,46.367952522255194,10.961424332344214,1.42433234421365,0.7804154302670623,1.228486646884273,1.0385756676557865,1.0949554896142433,1.086053412462908,0.3560830860534125,0.26409495548961426,1.543026706231454,3.0534124629080117,0.8130563798219584,1.3293768545994065,2.1335311572700295,41.88699999999999,91
Dorian Finney-Smith,7.813056379821958,8.275964391691394,53.17804154302671,10.29080118694362,-0.8160237388724035,0.04747774480712166,-0.2818991097922849,-0.34718100890207715,-0.01483679525222552,1.9525222551928783,-1.3293768545994065,0.22255192878338279,-4.074183976261128,-0.0830860534124629,0.0771513353115727,-1.970326409495549,0.31750741839762614,41.879799999999996,92
Reggie Bullock,12.409495548961424,35.667655786350146,30.658753709198812,9.86646884272997,0.13056379821958458,0.7566765578635015,0.6468842729970327,0.6913946587537092,0.2314540059347181,-2.077151335311573,-1.032640949554896,-3.0029673590504453,-4.222551928783383,0.13353115727002968,-0.6884272997032641,-3.091988130563798,0.2314540059347181,41.8046,93
Stephen Curry,18.148367952522253,-17.17507418397626,32.21661721068249,19.623145400593472,0.6706231454005934,0.9436201780415431,0.7151335311572701,0.8783382789317508,0.9851632047477745,-1.2640949554896141,5.0652818991097925,4.026706231454006,9.55192878338279,0.36795252225519287,-0.12166172106824925,4.008902077151335,-0.2195845697329377,41.76559999999999,94
De'Andre Hunter,-3.2314540059347183,10.373887240356083,54.62017804154303,13.014836795252226,0.5014836795252225,0.4688427299703264,0.3620178041543027,0.32047477744807124,0.6646884272997032,-0.7833827893175074,-0.0712166172106825,-1.2522255192878338,-4.213649851632048,-0.21364985163204747,-0.005934718100890208,-0.6617210682492581,1.8545994065281899,41.656000000000006,95
Marcus Morris,17.305637982195847,7.017804154302671,51.33827893175074,5.902077151335312,0.21068249258160238,0.5548961424332344,0.17507418397626112,0.24925816023738873,0.5341246290801187,-0.599406528189911,1.8724035608308605,0.26112759643916916,-1.459940652818991,0.258160237388724,0.228486646884273,-0.3115727002967359,1.2522255192878338,41.4538,96
Dwight Powell,12.910979228486648,32.06528189910979,49.17804154302671,-17.729970326409497,1.9762611275964392,-0.20474777448071216,1.9821958456973294,1.967359050445104,0.24925816023738873,5.320474777448071,-2.0385756676557865,0.798219584569733,-4.0474777448071215,0.26409495548961426,0.3857566765578635,-0.258160237388724,4.28486646884273,41.375400000000006,97
Myles Turner,0.7774480712166172,-1.2106824925816024,44.37685459940653,7.8753709198813056,0.7566765578635015,0.4688427299703264,0.8545994065281899,0.8071216617210683,0.11869436201780416,2.1750741839762613,8.252225519287833,8.908011869436201,-3.3827893175074184,-0.5103857566765578,7.166172106824926,1.827893175074184,5.86053412462908,41.3708,98
Paul George,13.673590504451038,-16.477744807121663,32.047477744807125,19.498516320474778,0.47477744807121663,0.7507418397626113,0.3768545994065282,0.42729970326409494,1.2225519287833828,0.29080118694362017,6.347181008902077,5.531157270029674,7.172106824925816,4.091988130563799,0.5786350148367952,6.287833827893175,3.9020771513353116,41.291199999999996,99
Andrew Nembhard,-8.335311572700297,28.13946587537092,45.37982195845697,2.943620178041543,0.3115727002967359,0.6765578635014837,0.2789317507418398,0.2522255192878338,0.8486646884272997,-1.2492581602373887,-3.2818991097922847,-4.741839762611276,5.130563798219584,1.3768545994065282,-0.6676557863501483,1.857566765578635,2.050445103857567,41.25940000000001,100
De'Anthony Melton,-5.964391691394659,31.635014836795254,34.640949554896146,2.801186943620178,-0.20178041543026706,0.8130563798219584,-0.3353115727002967,0.34718100890207715,0.3857566765578635,-0.4421364985163205,-0.744807121661721,-1.281899109792285,-0.6379821958456974,3.2314540059347183,0.3293768545994065,-0.35014836795252224,1.632047477744807,41.24760000000001,101
Tre Jones,-9.252225519287833,11.540059347181009,48.16913946587537,5.474777448071217,0.47181008902077154,0.13649851632047477,0.26409495548961426,0.11869436201780416,0.8753709198813057,-0.884272997032641,-2.255192878338279,-3.0623145400593472,8.400593471810089,2.0623145400593472,-1.510385756676558,0.47477744807121663,-2.8249258160237387,41.1998,102
Herbert Jones,-6.433234421364985,6.5222551928783385,50.038575667655785,6.28486646884273,0.5489614243323442,0.43026706231454004,0.47181008902077154,0.34718100890207715,0.4688427299703264,1.3649851632047478,-2.71513353115727,-1.5637982195845697,-1.2106824925816024,2.5281899109792283,1.0445103857566767,-0.2789317507418398,3.2373887240356085,41.1258,103
Jordan Clarkson,6.617210682492582,-6.261127596439169,39.10682492581602,12.338278931750741,0.3086053412462908,0.39762611275964393,0.4035608308605341,0.2818991097922849,0.6261127596439169,0.13056379821958458,-2.2314540059347183,-2.3026706231454006,2.99406528189911,-0.8813056379821959,-0.8456973293768546,3.5548961424332344,-0.4362017804154303,41.08940000000001,104
Quentin Grimes,-11.90207715133531,17.61127596439169,49.70029673590504,6.738872403560831,0.543026706231454,0.7388724035608308,0.9050445103857567,0.8308605341246291,0.5637982195845698,-0.7507418397626113,-2.792284866468843,-3.943620178041543,-2.192878338278932,0.22551928783382788,0.22551928783382788,-1.0623145400593472,1.3768545994065282,40.978,105
Marcus Smart,3.3560830860534123,-5.216617210682492,39.602373887240354,11.869436201780415,0.1543026706231454,0.44510385756676557,0.3560830860534125,0.2344213649851632,0.3768545994065282,0.18397626112759644,-2.2433234421364987,-3.4154302670623147,6.967359050445104,2.620178041543027,0.4807121661721068,2.4718100890207717,2.364985163204748,40.84539999999999,106
Jaren Jackson Jr.,-8.771513353115727,-0.884272997032641,43.13056379821958,3.43620178041543,0.7388724035608308,0.5608308605341247,0.7566765578635015,0.6617210682492581,0.5667655786350149,1.3946587537091988,3.0089020771513355,4.198813056379822,-4.857566765578635,1.13946587537092,4.890207715133531,0.8011869436201781,3.4183976261127595,40.80020000000001,107
Ja Morant,-9.020771513353116,-6.1513353115727005,34.55192878338279,10.5459940652819,0.5192878338278932,0.19584569732937684,0.34421364985163205,0.20178041543026706,0.33827893175074186,-0.21068249258160238,2.3234421364985165,1.913946587537092,8.020771513353116,0.6646884272997032,-0.19584569732937684,3.5103857566765577,-1.1068249258160237,40.7488,108
Killian Hayes,-12.507418397626113,28.80712166172107,29.83679525222552,4.148367952522255,0.04451038575667656,0.13056379821958458,0.04154302670623145,0.011869436201780416,0.6973293768545994,-0.5341246290801187,-1.2729970326409497,-2.9910979228486645,5.997032640949555,2.4955489614243325,0.47774480712166173,2.522255192878338,2.548961424332344,40.5266,109
Eric Gordon,14.881305637982196,13.729970326409495,33.403560830860535,4.329376854599406,0.4629080118694362,0.8902077151335311,0.6201780415430267,0.6468842729970327,1.0771513353115727,-1.2373887240356083,-3.4243323442136497,-5.611275964391691,-0.0771513353115727,0.24629080118694363,0.7804154302670623,0.7537091988130564,-1.2670623145400592,40.464,110
Keldon Johnson,-8.388724035608309,-0.6735905044510386,42.95845697329377,11.86053412462908,0.18991097922848665,0.04747774480712166,0.09495548961424333,-0.09792284866468842,-0.0830860534124629,-0.3768545994065282,0.8160237388724035,0.06231454005934718,-0.5637982195845698,-0.27596439169139464,-0.8664688427299704,0.8605341246290801,-0.36795252225519287,40.45300000000001,111
Bojan Bogdanovi?,13.261127596439168,-8.632047477744807,35.718100890207715,11.910979228486648,0.6617210682492581,0.9525222551928784,0.4836795252225519,0.6913946587537092,0.9465875370919882,-0.14540059347181009,0.13056379821958458,-0.9762611275964391,0.10979228486646884,0.2551928783382789,-0.10682492581602374,2.234421364985163,0.45103857566765576,40.2184,112
Kevin Porter Jr.,-9.142433234421365,-8.486646884272997,35.6973293768546,15.28486646884273,0.35014836795252224,0.5816023738872403,0.2522255192878338,0.32047477744807124,0.5222551928783383,0.827893175074184,0.9347181008902077,0.9198813056379822,4.3234421364985165,1.5370919881305638,0.05934718100890208,2.56379821958457,1.258160237388724,40.143,113
Kenyon Martin Jr.,-8.795252225519288,38.77151335311573,15.614243323442137,3.8249258160237387,0.8961424332344213,0.2433234421364985,0.9673590504451038,0.8931750741839762,0.1572700296735905,0.9881305637982196,0.5964391691394659,1.0,-2.2136498516320473,-0.11869436201780416,0.34718100890207715,-0.24629080118694363,-0.10979228486646884,40.032,114
Anfernee Simons,-6.278931750741839,-0.19881305637982197,42.95845697329377,16.922848664688427,0.3916913946587537,0.685459940652819,0.4124629080118694,0.5044510385756676,0.9258160237388724,-0.7299703264094956,-1.6142433234421365,-3.112759643916914,1.685459940652819,0.34124629080118696,-0.005934718100890208,0.7566765578635015,0.5341246290801187,39.87880000000001,115
Aaron Nesmith,-3.9554896142433233,25.240356083086052,40.90207715133531,0.13056379821958458,0.21364985163204747,0.5845697329376854,0.2314540059347181,0.34718100890207715,0.7507418397626113,0.5400593471810089,0.13649851632047477,-0.020771513353115726,-1.2403560830860534,0.6824925816023739,0.744807121661721,0.314540059347181,2.8605341246290803,39.5704,116
Jordan Poole,-4.43026706231454,40.545994065281896,5.741839762611276,9.52818991097923,0.2403560830860534,0.3887240356083086,0.3887240356083086,0.258160237388724,0.8605341246290801,-0.5756676557863502,-1.0267062314540059,-2.1869436201780417,5.29080118694362,0.3916913946587537,0.09198813056379822,4.970326409495549,1.2017804154302671,39.49479999999999,117
Kyle Anderson,8.771513353115727,18.35014836795252,13.252225519287833,7.682492581602374,1.7062314540059347,1.9940652818991098,0.8249258160237388,0.9258160237388724,0.6320474777448071,2.0445103857566767,5.103857566765579,4.664688427299703,6.795252225519288,3.0741839762611276,3.6379821958456975,2.3560830860534123,2.0415430267062313,39.2686,118
Mitchell Robinson,-1.9614243323442135,-3.9584569732937687,37.0,4.373887240356083,1.9584569732937684,-0.9495548961424333,1.8961424332344214,1.910979228486647,-0.9020771513353115,8.41246290801187,5.080118694362018,11.801186943620179,-2.5875370919881306,1.3293768545994065,5.777448071216617,-0.9584569732937686,3.293768545994065,39.2594,119
Markelle Fultz,-2.744807121661721,-2.655786350148368,40.41246290801187,7.830860534124629,0.49258160237388726,-0.8516320474777448,-0.04154302670623145,-0.29376854599406527,-0.1632047477744807,0.9673590504451038,-0.7240356083086054,-0.29376854599406527,6.5905044510385755,2.798219584569733,-0.27299703264094954,3.166172106824926,0.5786350148367952,39.257,120
Michael Porter Jr.,-3.0178041543026706,1.4154302670623145,44.486646884273,6.317507418397626,0.658753709198813,0.9673590504451038,0.7240356083086054,0.8456973293768546,0.6083086053412463,0.2878338278931751,2.9525222551928785,2.7002967359050447,-3.578635014836795,-0.4807121661721068,0.5311572700296736,-0.7329376854599406,-0.37388724035608306,39.196400000000004,121
Ayo Dosunmu,-5.768545994065282,35.09495548961424,20.56973293768546,0.9050445103857567,0.6824925816023739,0.22255192878338279,0.7477744807121661,0.47477744807121663,0.5934718100890207,-1.1810089020771513,-2.8249258160237387,-3.5341246290801185,-0.04747774480712166,0.18694362017804153,-0.3353115727002967,-0.5875370919881305,0.8724035608308606,39.147600000000004,122
Monte Morris,1.970326409495549,0.8338278931750742,41.78041543026706,2.623145400593472,0.6379821958456974,0.8219584569732937,0.543026706231454,0.5756676557863502,0.913946587537092,-1.4955489614243322,-0.6913946587537092,-2.1335311572700295,5.0207715133531154,0.4035608308605341,-0.3887240356083086,-0.8338278931750742,-2.459940652818991,39.05820000000001,123
Desmond Bane,-4.57566765578635,-8.676557863501484,34.49554896142433,9.557863501483679,0.5103857566765578,0.8783382789317508,0.3857566765578635,0.6439169139465876,0.9317507418397626,-1.0623145400593472,0.9614243323442137,0.2551928783382789,2.148367952522255,0.7952522255192879,-0.008902077151335312,1.4925816023738872,1.2344213649851632,39.034400000000005,124
Caleb Martin,1.3086053412462908,18.299703264094955,15.86646884272997,5.112759643916914,0.5192878338278932,0.5103857566765578,0.5222551928783383,0.45103857566765576,0.5816023738872403,0.28486646884273,-0.4836795252225519,-0.28486646884273,-2.9881305637982196,0.6913946587537092,0.16023738872403562,-0.9258160237388724,-0.08902077151335312,38.942,125
Tyrese Haliburton,-8.216617210682493,-12.57566765578635,30.54005934718101,12.839762611275964,0.6735905044510386,0.8456973293768546,0.6824925816023739,0.7922848664688428,0.8664688427299704,-0.5905044510385756,-1.1454005934718101,-2.0474777448071215,11.991097922848665,0.9643916913946587,0.33827893175074186,1.3204747774480712,-1.3590504451038576,38.803799999999995,126
Kevin Durant,14.771513353115727,-32.09495548961424,14.056379821958457,17.077151335311573,0.8783382789317508,0.8664688427299704,0.8486646884272997,0.8783382789317508,0.9940652818991098,-0.2166172106824926,6.940652818991098,5.700296735905044,5.596439169139466,0.41839762611275966,3.2700296735905043,5.278931750741839,0.9198813056379822,38.5228,127
Dennis Schröder,6.023738872403561,10.896142433234422,19.87833827893175,8.27893175074184,0.1572700296735905,0.4035608308605341,0.10385756676557864,0.0830860534124629,1.2077151335311573,-0.543026706231454,-1.2789317507418398,-2.5964391691394657,4.724035608308605,0.9258160237388724,-0.03560830860534125,1.9376854599406528,1.367952522255193,38.4068,128
Wendell Carter Jr.,-4.982195845697329,-8.56973293768546,27.73887240356083,6.566765578635015,0.744807121661721,0.5489614243323442,0.8516320474777448,0.7893175074183977,0.04451038575667656,2.9821958456973294,6.525222551928783,7.359050445103858,-0.35014836795252224,-0.712166172106825,0.7744807121661721,1.7062314540059347,2.2403560830860534,38.3868,129
Kawhi Leonard,8.15727002967359,-20.448071216617212,18.937685459940653,12.620178041543026,0.771513353115727,0.9169139465875371,0.5608308605341247,0.7062314540059347,0.887240356083086,0.49554896142433236,4.097922848664688,4.053412462908012,2.394658753709199,1.946587537091988,0.35311572700296734,0.9525222551928784,-1.0207715133531157,38.324400000000004,130
Tim Hardaway Jr.,6.489614243323442,18.712166172106826,9.091988130563799,7.308605341246291,0.17804154302670624,1.3531157270029674,0.06824925816023739,0.6112759643916914,0.8338278931750742,-1.032640949554896,0.17507418397626112,-1.489614243323442,-1.4213649851632046,0.6943620178041543,-0.002967359050445104,-0.7566765578635015,-0.10089020771513353,38.20280000000001,131
Devin Booker,-0.9970326409495549,-18.468842729970326,24.632047477744806,13.014836795252226,0.4629080118694362,0.0712166172106825,0.2522255192878338,0.10682492581602374,0.6617210682492581,-0.4836795252225519,0.18100890207715134,-0.4807121661721068,3.908011869436202,0.5014836795252225,-0.39465875370919884,2.1602373887240356,1.7804154302670623,38.2,132
Jusuf Nurki?,2.5875370919881306,-19.673590504451038,23.465875370919882,0.9228486646884273,1.0059347181008902,0.658753709198813,0.8041543026706232,0.685459940652819,0.16023738872403562,2.5905044510385755,4.732937685459941,6.454005934718101,0.5370919881305638,1.0178041543026706,1.5875370919881306,2.0949554896142435,3.320474777448071,38.01379999999999,133
Daniel Gafford,-4.56973293768546,29.50741839762611,11.931750741839762,-10.783382789317507,0.9881305637982196,-0.9465875370919882,0.9851632047477745,0.9851632047477745,-0.3768545994065282,1.5341246290801187,-0.36795252225519287,1.086053412462908,-3.629080118694362,-0.9020771513353115,0.8991097922848664,-0.771513353115727,0.4391691394658754,37.995,134
Russell Westbrook,12.566765578635016,22.002967359050444,-32.32640949554896,5.086053412462908,0.29376854599406527,0.228486646884273,0.19287833827893175,0.08902077151335312,0.12462908011869436,1.2729970326409497,1.8367952522255193,1.6676557863501484,6.964391691394659,1.1572700296735905,0.7151335311572701,2.8160237388724036,1.0712166172106825,37.75420000000001,135
Deni Avdija,-7.626112759643917,26.774480712166174,-0.7359050445103857,0.4836795252225519,0.3115727002967359,0.16913946587537093,0.42433234421364985,0.1632047477744807,0.3264094955489614,0.5578635014836796,1.9287833827893175,1.8694362017804154,-0.22551928783382788,0.7893175074183977,0.3086053412462908,0.8071216617210683,1.5163204747774481,37.68000000000001,136
Kyle Lowry,14.258160237388724,-12.513353115727003,6.824925816023739,7.314540059347181,0.11572700296735905,0.4391691394658754,0.29080118694362017,0.258160237388724,0.827893175074184,-0.228486646884273,-0.7299703264094956,-1.4421364985163205,1.967359050445104,0.6231454005934718,0.2344213649851632,0.4391691394658754,0.629080118694362,37.60620000000001,137
Bruce Brown,2.370919881305638,36.510385756676556,-15.094955489614243,6.228486646884273,0.6261127596439169,0.5786350148367952,0.5459940652818991,0.47477744807121663,0.41543026706231456,0.7062314540059347,1.1899109792284865,0.9050445103857567,2.6379821958456975,1.454005934718101,1.228486646884273,1.228486646884273,1.489614243323442,37.07839999999999,138
Bradley Beal,6.664688427299703,-19.044510385756677,23.958456973293767,14.127596439169139,0.7507418397626113,0.5637982195845698,0.5667655786350149,0.5281899109792285,0.7537091988130564,0.0771513353115727,0.26409495548961426,0.008902077151335312,6.353115727002967,0.5222551928783383,0.7002967359050445,3.350148367952522,0.37388724035608306,37.02319999999999,139
Walker Kessler,-6.620178041543027,25.93471810089021,2.973293768545994,-2.940652818991098,0.9851632047477745,0.34421364985163205,0.9851632047477745,0.9821958456973294,0.02967359050445104,5.172106824925816,4.98813056379822,8.635014836795252,-1.9584569732937684,-0.2344213649851632,4.596439169139466,-0.5548961424332344,0.9050445103857567,36.9026,140
Troy Brown Jr.,-3.287833827893175,29.320474777448073,13.810089020771514,-0.3264094955489614,0.2403560830860534,0.7537091988130564,0.27002967359050445,0.47477744807121663,0.9347181008902077,0.34718100890207715,0.8160237388724035,0.7507418397626113,-1.3620178041543027,0.7507418397626113,-0.04451038575667656,-0.8338278931750742,-0.18991097922848665,36.76659999999999,141
Jevon Carter,3.0089020771513355,37.2433234421365,0.913946587537092,-4.525222551928783,0.19287833827893175,0.9881305637982196,0.017804154302670624,0.5103857566765578,0.6617210682492581,-0.9673590504451038,-1.7566765578635015,-2.706231454005935,0.27002967359050445,0.5667655786350149,0.35014836795252224,-0.4094955489614243,0.3620178041543027,36.7068,142
Gordon Hayward,9.510385756676557,-19.01186943620178,24.198813056379823,9.887240356083087,0.5727002967359051,0.29080118694362017,0.4391691394658754,0.3056379821958457,0.6053412462908012,-0.5578635014836796,0.887240356083086,0.44510385756676557,3.2255192878338277,0.23738872403560832,-0.47181008902077154,1.5014836795252227,-1.3620178041543027,36.65259999999999,143
Corey Kispert,-4.148367952522255,24.94362017804154,13.370919881305637,4.4094955489614245,0.7181008902077152,0.9970326409495549,0.8931750741839762,0.9317507418397626,0.8160237388724035,-0.8902077151335311,-1.4510385756676558,-2.492581602373887,-2.3827893175074184,-0.26706231454005935,-0.34421364985163205,-1.1186943620178043,-1.1869436201780414,36.52940000000001,144
Max Strus,0.5103857566765578,34.611275964391695,-11.519287833827892,4.074183976261128,0.12462908011869436,0.4688427299703264,0.6261127596439169,0.4124629080118694,0.9198813056379822,-0.6676557863501483,-1.2403560830860534,-1.910979228486647,-0.6320474777448071,-0.29673590504451036,-0.27002967359050445,-0.8664688427299704,0.6023738872403561,36.46600000000001,145
Terance Mann,0.0830860534124629,36.02670623145401,-5.341246290801187,-4.362017804154303,1.4065281899109792,1.2759643916913948,1.4421364985163205,1.3649851632047478,0.8308605341246291,0.9762611275964391,-1.2462908011869436,-1.3827893175074184,-0.34421364985163205,0.01483679525222552,0.4065281899109792,-0.11869436201780416,0.29080118694362017,36.35580000000001,146
Saddiq Bey,-5.483679525222552,28.551928783382788,-4.436201780415431,1.7448071216617211,-0.29673590504451036,0.4391691394658754,-0.456973293768546,-0.20771513353115728,0.8189910979228486,0.7032640949554896,-0.34124629080118696,0.0712166172106825,-2.691394658753709,0.5519287833827893,-0.8397626112759644,-1.3234421364985163,-1.1661721068249258,36.348,147
Caris LeVert,1.28486646884273,23.023738872403563,-18.955489614243323,5.85459940652819,0.24629080118694363,0.7893175074183977,0.09198813056379822,0.2818991097922849,0.24629080118694363,-0.8486646884272997,-1.2729970326409497,-1.9287833827893175,1.0623145400593472,0.5459940652818991,-0.2166172106824926,0.005934718100890208,0.28486646884273,36.284800000000004,148
Donte DiVincenzo,-0.8100890207715133,20.513353115727003,-5.629080118694362,-0.142433234421365,0.2818991097922849,0.8249258160237388,0.40059347181008903,0.7329376854599406,0.6379821958456974,0.6439169139465876,0.017804154302670624,0.005934718100890208,1.1691394658753709,1.4183976261127595,-0.13056379821958458,0.7655786350148368,0.19287833827893175,36.06960000000001,149
Gary Trent Jr.,-3.8130563798219583,10.537091988130564,11.522255192878339,9.780415430267063,0.26706231454005935,0.6083086053412463,0.21068249258160238,0.32047477744807124,0.7329376854599406,-0.42433234421364985,-1.9554896142433233,-3.1335311572700295,-1.997032640949555,1.513353115727003,-0.08902077151335312,-0.6439169139465876,-0.42136498516320475,35.951199999999986,150
Reggie Jackson,9.17507418397626,14.27299703264095,3.6468842729970326,-2.8486646884273,0.1394658753709199,0.34718100890207715,0.1394658753709199,0.11869436201780416,0.9792284866468842,-0.42433234421364985,-2.1869436201780417,-3.5341246290801185,0.4658753709198813,0.3768545994065282,-0.11572700296735905,0.9347181008902077,0.04451038575667656,35.782800000000016,151
Isaac Okoro,-6.777448071216617,27.433234421364986,17.05341246290801,-7.501483679525222,0.6973293768545994,0.5459940652818991,0.8456973293768546,0.771513353115727,0.3798219584569733,-0.09495548961424333,-2.3827893175074184,-3.0415430267062313,-2.507418397626113,0.29673590504451036,0.36795252225519287,-0.8456973293768546,0.3115727002967359,35.682599999999994,152
Brandon Ingram,0.17507418397626112,-23.73293768545994,19.480712166172108,15.572700296735905,0.629080118694362,0.7774480712166172,0.2818991097922849,0.32047477744807124,0.9080118694362018,0.17804154302670624,2.9851632047477743,2.3857566765578637,6.55786350148368,0.4094955489614243,0.5014836795252225,3.1810089020771515,1.142433234421365,35.157,153
Jeremy Sochan,-8.041543026706231,-2.459940652818991,37.7566765578635,3.6735905044510386,0.4332344213649852,0.08605341246290801,0.35014836795252224,0.09495548961424333,0.18991097922848665,1.6172106824925816,1.2106824925816024,2.6617210682492582,0.7002967359050445,0.5222551928783383,0.4421364985163205,0.9792284866468842,1.1810089020771513,34.9798,154
Malik Beasley,2.807121661721068,40.44807121661721,-17.080118694362017,3.6320474777448073,0.09198813056379822,0.5252225519287834,0.17210682492581603,0.3056379821958457,0.4629080118694362,-0.3056379821958457,0.6379821958456974,-0.1513353115727003,-0.6112759643916914,0.6468842729970327,-0.13056379821958458,0.21364985163204747,-0.4836795252225519,34.82499999999998,155
Steven Adams,8.13946587537092,-28.75074183976261,14.41246290801187,5.204747774480712,0.9109792284866469,-0.39762611275964393,0.8219584569732937,0.827893175074184,-0.7032640949554896,10.43620178041543,8.12166172106825,15.676557863501484,0.09495548961424333,0.5964391691394659,1.6172106824925816,1.314540059347181,0.8664688427299704,34.751400000000004,156
Tyrese Maxey,-4.439169139465875,4.379821958456973,12.477744807121661,14.537091988130564,0.6201780415430267,0.9525222551928784,0.3086053412462908,0.6676557863501483,0.771513353115727,-0.7359050445103857,-0.7655786350148368,-1.7240356083086052,3.121661721068249,0.44807121661721067,-0.32344213649851633,0.1661721068249258,0.6706231454005934,34.648199999999996,157
Immanuel Quickley,-2.807121661721068,39.95548961424333,-29.516320474777448,7.403560830860534,0.39762611275964393,0.6172106824925816,0.3620178041543027,0.43026706231454004,0.6439169139465876,-0.2166172106824926,1.2344213649851632,1.1543026706231454,3.083086053412463,0.8486646884272997,-0.13056379821958458,0.02373887240356083,0.3649851632047478,34.53900000000001,158
Keita Bates-Diop,4.486646884272997,15.952522255192878,15.077151335311573,-3.827893175074184,0.7596439169139466,0.8605341246290801,0.6172106824925816,0.6676557863501483,0.6023738872403561,1.1928783382789319,-0.050445103857566766,0.29080118694362017,-1.1068249258160237,0.49258160237388726,0.1572700296735905,-0.6261127596439169,-1.6439169139465875,34.42400000000001,159
Bobby Portis,3.943620178041543,20.35311572700297,-27.560830860534125,2.4540059347181007,0.712166172106825,0.7418397626112759,0.6083086053412463,0.5608308605341247,0.5400593471810089,4.451038575667655,10.483679525222552,11.679525222551929,-1.42433234421365,-0.6112759643916914,-0.34718100890207715,0.5103857566765578,-0.4688427299703264,34.3688,160
Isaiah Stewart,-7.433234421364985,-14.112759643916913,25.026706231454007,4.982195845697329,0.41543026706231456,0.47181008902077154,0.7744807121661721,0.3768545994065282,0.5014836795252225,4.13946587537092,6.002967359050445,8.74480712166172,-2.1958456973293767,-1.0148367952522255,1.8486646884272997,0.827893175074184,2.7744807121661723,34.333400000000005,161
Alex Caruso,4.026706231454006,13.750741839762611,-0.16023738872403562,-3.059347181008902,0.10089020771513353,0.4332344213649852,0.3620178041543027,0.3115727002967359,0.3649851632047478,-1.5074183976261128,-2.878338278931751,-3.4243323442136497,0.34124629080118696,2.3857566765578637,0.9198813056379822,-1.083086053412463,1.0,34.32679999999999,162
Drew Eubanks,-1.629080118694362,32.18694362017804,-17.626112759643917,-8.792284866468842,0.9614243323442137,0.798219584569733,0.9436201780415431,0.9465875370919882,0.12759643916913946,1.5341246290801187,0.36795252225519287,1.685459940652819,-3.5044510385756675,-0.8724035608308606,2.080118694362018,-1.6468842729970326,0.29673590504451036,34.26,163
Jalen McDaniels,-2.106824925816024,35.332344213649854,-25.84272997032641,-3.3234421364985165,0.4540059347181009,0.33827893175074186,0.42136498516320475,0.2878338278931751,0.7477744807121661,-0.8011869436201781,-0.37388724035608306,-0.887240356083086,-3.115727002967359,0.6646884272997032,0.05637982195845697,-0.8071216617210683,1.1602373887240356,34.195200000000014,164
